1 -0.491534 0.273346 room
2 1.69676 -0.576605 room
3 3.43643 -1.94822 room
4 2.89833 -4.43595 hallway
5 0.636006 -3.60197 hallway
6 -1.34419 -2.51127 hallway
7 -3.68774 -3.18928 hallway
8 -4.84558 -5.14238 hallway
9 -5.81055 -7.28654 hallway
10 -6.76866 -9.85826 hallway
11 -5.29222 -11.3808 hallway
12 -2.97655 -12.2587 hallway
13 1.75132 -6.47925 hallway
14 0.0497966 -9.3774 hallway
