0 -0.103212 1.21354 room
1 0.0315793 -1.70784 room
2 -2.02734 -2.52191 hallway
3 -3.33768 -0.405199 hallway
4 -4.68861 1.31512 hallway
5 -7.08002 0.596391 hallway
6 -8.81986 -0.713379 hallway
7 -10.9403 -1.71541 hallway
8 -12.2541 -3.43597 hallway
9 -11.392 -5.70755 hallway
10 -10.1307 -7.59029 hallway
11 -7.43263 -7.16868 hallway
12 -5.4123 -5.88904 hallway
13 -3.3332 -4.91236 hallway
